subject,trial,emotion_num,emotion,speech_start_time,speech_stop_time,speech_duration,audio_wav_filepath,audio_mfcc_100ms_50ms_filepath,audio_mfcc_20ms_10ms_filepath,raw_eeg_filepath,raw_emg_filepath,processed_eeg_filepath,processed_emg_filepath,face_vgg16_features_filepath
6,319,8,happy,1.7,2.55,0.85,s06/t319/s06_t319.wav,s06/t319/s06_t319_audio_mfcc_window100ms_overlap50ms.npy,s06/t319/s06_t319_audio_mfcc_window20ms_overlap10ms.npy,s06/t319/s06_t319_raw_eeg_5kHz.npy,s06/t319/s06_t319_raw_emg_5kHz.npy,s06/t319/s06_t319_processed_eeg_1kHz.npy,s06/t319/s06_t319_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,320,12,surprise,1.4500000000000002,2.45,1.0,s06/t320/s06_t320.wav,s06/t320/s06_t320_audio_mfcc_window100ms_overlap50ms.npy,s06/t320/s06_t320_audio_mfcc_window20ms_overlap10ms.npy,s06/t320/s06_t320_raw_eeg_5kHz.npy,s06/t320/s06_t320_raw_emg_5kHz.npy,s06/t320/s06_t320_processed_eeg_1kHz.npy,s06/t320/s06_t320_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,321,10,sad,1.6800000000000002,2.68,1.0,s06/t321/s06_t321.wav,s06/t321/s06_t321_audio_mfcc_window100ms_overlap50ms.npy,s06/t321/s06_t321_audio_mfcc_window20ms_overlap10ms.npy,s06/t321/s06_t321_raw_eeg_5kHz.npy,s06/t321/s06_t321_raw_emg_5kHz.npy,s06/t321/s06_t321_processed_eeg_1kHz.npy,s06/t321/s06_t321_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,322,14,neutral,1.75,2.8,1.05,s06/t322/s06_t322.wav,s06/t322/s06_t322_audio_mfcc_window100ms_overlap50ms.npy,s06/t322/s06_t322_audio_mfcc_window20ms_overlap10ms.npy,s06/t322/s06_t322_raw_eeg_5kHz.npy,s06/t322/s06_t322_raw_emg_5kHz.npy,s06/t322/s06_t322_processed_eeg_1kHz.npy,s06/t322/s06_t322_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,323,4,disgust,1.8,2.65,0.85,s06/t323/s06_t323.wav,s06/t323/s06_t323_audio_mfcc_window100ms_overlap50ms.npy,s06/t323/s06_t323_audio_mfcc_window20ms_overlap10ms.npy,s06/t323/s06_t323_raw_eeg_5kHz.npy,s06/t323/s06_t323_raw_emg_5kHz.npy,s06/t323/s06_t323_processed_eeg_1kHz.npy,s06/t323/s06_t323_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,324,6,fear,1.95,2.8,0.85,s06/t324/s06_t324.wav,s06/t324/s06_t324_audio_mfcc_window100ms_overlap50ms.npy,s06/t324/s06_t324_audio_mfcc_window20ms_overlap10ms.npy,s06/t324/s06_t324_raw_eeg_5kHz.npy,s06/t324/s06_t324_raw_emg_5kHz.npy,s06/t324/s06_t324_processed_eeg_1kHz.npy,s06/t324/s06_t324_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,325,8,happy,1.9,2.75,0.85,s06/t325/s06_t325.wav,s06/t325/s06_t325_audio_mfcc_window100ms_overlap50ms.npy,s06/t325/s06_t325_audio_mfcc_window20ms_overlap10ms.npy,s06/t325/s06_t325_raw_eeg_5kHz.npy,s06/t325/s06_t325_raw_emg_5kHz.npy,s06/t325/s06_t325_processed_eeg_1kHz.npy,s06/t325/s06_t325_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,326,14,neutral,1.5499999999999998,2.55,1.0,s06/t326/s06_t326.wav,s06/t326/s06_t326_audio_mfcc_window100ms_overlap50ms.npy,s06/t326/s06_t326_audio_mfcc_window20ms_overlap10ms.npy,s06/t326/s06_t326_raw_eeg_5kHz.npy,s06/t326/s06_t326_raw_emg_5kHz.npy,s06/t326/s06_t326_processed_eeg_1kHz.npy,s06/t326/s06_t326_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,327,10,sad,1.9,3.1,1.2,s06/t327/s06_t327.wav,s06/t327/s06_t327_audio_mfcc_window100ms_overlap50ms.npy,s06/t327/s06_t327_audio_mfcc_window20ms_overlap10ms.npy,s06/t327/s06_t327_raw_eeg_5kHz.npy,s06/t327/s06_t327_raw_emg_5kHz.npy,s06/t327/s06_t327_processed_eeg_1kHz.npy,s06/t327/s06_t327_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,328,4,disgust,1.93,2.93,1.0,s06/t328/s06_t328.wav,s06/t328/s06_t328_audio_mfcc_window100ms_overlap50ms.npy,s06/t328/s06_t328_audio_mfcc_window20ms_overlap10ms.npy,s06/t328/s06_t328_raw_eeg_5kHz.npy,s06/t328/s06_t328_raw_emg_5kHz.npy,s06/t328/s06_t328_processed_eeg_1kHz.npy,s06/t328/s06_t328_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,329,12,surprise,1.63,2.63,1.0,s06/t329/s06_t329.wav,s06/t329/s06_t329_audio_mfcc_window100ms_overlap50ms.npy,s06/t329/s06_t329_audio_mfcc_window20ms_overlap10ms.npy,s06/t329/s06_t329_raw_eeg_5kHz.npy,s06/t329/s06_t329_raw_emg_5kHz.npy,s06/t329/s06_t329_processed_eeg_1kHz.npy,s06/t329/s06_t329_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,330,2,anger,1.85,2.9,1.05,s06/t330/s06_t330.wav,s06/t330/s06_t330_audio_mfcc_window100ms_overlap50ms.npy,s06/t330/s06_t330_audio_mfcc_window20ms_overlap10ms.npy,s06/t330/s06_t330_raw_eeg_5kHz.npy,s06/t330/s06_t330_raw_emg_5kHz.npy,s06/t330/s06_t330_processed_eeg_1kHz.npy,s06/t330/s06_t330_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,331,6,fear,2.15,3.1,0.95,s06/t331/s06_t331.wav,s06/t331/s06_t331_audio_mfcc_window100ms_overlap50ms.npy,s06/t331/s06_t331_audio_mfcc_window20ms_overlap10ms.npy,s06/t331/s06_t331_raw_eeg_5kHz.npy,s06/t331/s06_t331_raw_emg_5kHz.npy,s06/t331/s06_t331_processed_eeg_1kHz.npy,s06/t331/s06_t331_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,332,12,surprise,1.7000000000000002,2.7,1.0,s06/t332/s06_t332.wav,s06/t332/s06_t332_audio_mfcc_window100ms_overlap50ms.npy,s06/t332/s06_t332_audio_mfcc_window20ms_overlap10ms.npy,s06/t332/s06_t332_raw_eeg_5kHz.npy,s06/t332/s06_t332_raw_emg_5kHz.npy,s06/t332/s06_t332_processed_eeg_1kHz.npy,s06/t332/s06_t332_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,333,4,disgust,2.0,2.9,0.9,s06/t333/s06_t333.wav,s06/t333/s06_t333_audio_mfcc_window100ms_overlap50ms.npy,s06/t333/s06_t333_audio_mfcc_window20ms_overlap10ms.npy,s06/t333/s06_t333_raw_eeg_5kHz.npy,s06/t333/s06_t333_raw_emg_5kHz.npy,s06/t333/s06_t333_processed_eeg_1kHz.npy,s06/t333/s06_t333_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,334,6,fear,2.15,3.05,0.9,s06/t334/s06_t334.wav,s06/t334/s06_t334_audio_mfcc_window100ms_overlap50ms.npy,s06/t334/s06_t334_audio_mfcc_window20ms_overlap10ms.npy,s06/t334/s06_t334_raw_eeg_5kHz.npy,s06/t334/s06_t334_raw_emg_5kHz.npy,s06/t334/s06_t334_processed_eeg_1kHz.npy,s06/t334/s06_t334_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,335,2,anger,1.95,2.8,0.85,s06/t335/s06_t335.wav,s06/t335/s06_t335_audio_mfcc_window100ms_overlap50ms.npy,s06/t335/s06_t335_audio_mfcc_window20ms_overlap10ms.npy,s06/t335/s06_t335_raw_eeg_5kHz.npy,s06/t335/s06_t335_raw_emg_5kHz.npy,s06/t335/s06_t335_processed_eeg_1kHz.npy,s06/t335/s06_t335_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,336,8,happy,1.95,2.85,0.9,s06/t336/s06_t336.wav,s06/t336/s06_t336_audio_mfcc_window100ms_overlap50ms.npy,s06/t336/s06_t336_audio_mfcc_window20ms_overlap10ms.npy,s06/t336/s06_t336_raw_eeg_5kHz.npy,s06/t336/s06_t336_raw_emg_5kHz.npy,s06/t336/s06_t336_processed_eeg_1kHz.npy,s06/t336/s06_t336_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,337,14,neutral,2.0,3.1,1.1,s06/t337/s06_t337.wav,s06/t337/s06_t337_audio_mfcc_window100ms_overlap50ms.npy,s06/t337/s06_t337_audio_mfcc_window20ms_overlap10ms.npy,s06/t337/s06_t337_raw_eeg_5kHz.npy,s06/t337/s06_t337_raw_emg_5kHz.npy,s06/t337/s06_t337_processed_eeg_1kHz.npy,s06/t337/s06_t337_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,338,10,sad,1.9,3.0,1.1,s06/t338/s06_t338.wav,s06/t338/s06_t338_audio_mfcc_window100ms_overlap50ms.npy,s06/t338/s06_t338_audio_mfcc_window20ms_overlap10ms.npy,s06/t338/s06_t338_raw_eeg_5kHz.npy,s06/t338/s06_t338_raw_emg_5kHz.npy,s06/t338/s06_t338_processed_eeg_1kHz.npy,s06/t338/s06_t338_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,339,10,sad,1.95,3.05,1.1,s06/t339/s06_t339.wav,s06/t339/s06_t339_audio_mfcc_window100ms_overlap50ms.npy,s06/t339/s06_t339_audio_mfcc_window20ms_overlap10ms.npy,s06/t339/s06_t339_raw_eeg_5kHz.npy,s06/t339/s06_t339_raw_emg_5kHz.npy,s06/t339/s06_t339_processed_eeg_1kHz.npy,s06/t339/s06_t339_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,340,8,happy,1.8,2.75,0.95,s06/t340/s06_t340.wav,s06/t340/s06_t340_audio_mfcc_window100ms_overlap50ms.npy,s06/t340/s06_t340_audio_mfcc_window20ms_overlap10ms.npy,s06/t340/s06_t340_raw_eeg_5kHz.npy,s06/t340/s06_t340_raw_emg_5kHz.npy,s06/t340/s06_t340_processed_eeg_1kHz.npy,s06/t340/s06_t340_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,341,14,neutral,2.2,3.3,1.1,s06/t341/s06_t341.wav,s06/t341/s06_t341_audio_mfcc_window100ms_overlap50ms.npy,s06/t341/s06_t341_audio_mfcc_window20ms_overlap10ms.npy,s06/t341/s06_t341_raw_eeg_5kHz.npy,s06/t341/s06_t341_raw_emg_5kHz.npy,s06/t341/s06_t341_processed_eeg_1kHz.npy,s06/t341/s06_t341_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,342,2,anger,1.9,2.8,0.9,s06/t342/s06_t342.wav,s06/t342/s06_t342_audio_mfcc_window100ms_overlap50ms.npy,s06/t342/s06_t342_audio_mfcc_window20ms_overlap10ms.npy,s06/t342/s06_t342_raw_eeg_5kHz.npy,s06/t342/s06_t342_raw_emg_5kHz.npy,s06/t342/s06_t342_processed_eeg_1kHz.npy,s06/t342/s06_t342_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,343,4,disgust,2.0,3.05,1.05,s06/t343/s06_t343.wav,s06/t343/s06_t343_audio_mfcc_window100ms_overlap50ms.npy,s06/t343/s06_t343_audio_mfcc_window20ms_overlap10ms.npy,s06/t343/s06_t343_raw_eeg_5kHz.npy,s06/t343/s06_t343_raw_emg_5kHz.npy,s06/t343/s06_t343_processed_eeg_1kHz.npy,s06/t343/s06_t343_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,344,12,surprise,1.7999999999999998,2.8,1.0,s06/t344/s06_t344.wav,s06/t344/s06_t344_audio_mfcc_window100ms_overlap50ms.npy,s06/t344/s06_t344_audio_mfcc_window20ms_overlap10ms.npy,s06/t344/s06_t344_raw_eeg_5kHz.npy,s06/t344/s06_t344_raw_emg_5kHz.npy,s06/t344/s06_t344_processed_eeg_1kHz.npy,s06/t344/s06_t344_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,345,6,fear,2.25,3.15,0.9,s06/t345/s06_t345.wav,s06/t345/s06_t345_audio_mfcc_window100ms_overlap50ms.npy,s06/t345/s06_t345_audio_mfcc_window20ms_overlap10ms.npy,s06/t345/s06_t345_raw_eeg_5kHz.npy,s06/t345/s06_t345_raw_emg_5kHz.npy,s06/t345/s06_t345_processed_eeg_1kHz.npy,s06/t345/s06_t345_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,346,6,fear,2.05,3.05,1.0,s06/t346/s06_t346.wav,s06/t346/s06_t346_audio_mfcc_window100ms_overlap50ms.npy,s06/t346/s06_t346_audio_mfcc_window20ms_overlap10ms.npy,s06/t346/s06_t346_raw_eeg_5kHz.npy,s06/t346/s06_t346_raw_emg_5kHz.npy,s06/t346/s06_t346_processed_eeg_1kHz.npy,s06/t346/s06_t346_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,347,10,sad,2.05,3.0,0.95,s06/t347/s06_t347.wav,s06/t347/s06_t347_audio_mfcc_window100ms_overlap50ms.npy,s06/t347/s06_t347_audio_mfcc_window20ms_overlap10ms.npy,s06/t347/s06_t347_raw_eeg_5kHz.npy,s06/t347/s06_t347_raw_emg_5kHz.npy,s06/t347/s06_t347_processed_eeg_1kHz.npy,s06/t347/s06_t347_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,348,12,surprise,1.98,2.98,1.0,s06/t348/s06_t348.wav,s06/t348/s06_t348_audio_mfcc_window100ms_overlap50ms.npy,s06/t348/s06_t348_audio_mfcc_window20ms_overlap10ms.npy,s06/t348/s06_t348_raw_eeg_5kHz.npy,s06/t348/s06_t348_raw_emg_5kHz.npy,s06/t348/s06_t348_processed_eeg_1kHz.npy,s06/t348/s06_t348_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,349,8,happy,1.95,2.8,0.85,s06/t349/s06_t349.wav,s06/t349/s06_t349_audio_mfcc_window100ms_overlap50ms.npy,s06/t349/s06_t349_audio_mfcc_window20ms_overlap10ms.npy,s06/t349/s06_t349_raw_eeg_5kHz.npy,s06/t349/s06_t349_raw_emg_5kHz.npy,s06/t349/s06_t349_processed_eeg_1kHz.npy,s06/t349/s06_t349_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,350,4,disgust,2.2,3.2,1.0,s06/t350/s06_t350.wav,s06/t350/s06_t350_audio_mfcc_window100ms_overlap50ms.npy,s06/t350/s06_t350_audio_mfcc_window20ms_overlap10ms.npy,s06/t350/s06_t350_raw_eeg_5kHz.npy,s06/t350/s06_t350_raw_emg_5kHz.npy,s06/t350/s06_t350_processed_eeg_1kHz.npy,s06/t350/s06_t350_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,351,2,anger,2.0,2.9,0.9,s06/t351/s06_t351.wav,s06/t351/s06_t351_audio_mfcc_window100ms_overlap50ms.npy,s06/t351/s06_t351_audio_mfcc_window20ms_overlap10ms.npy,s06/t351/s06_t351_raw_eeg_5kHz.npy,s06/t351/s06_t351_raw_emg_5kHz.npy,s06/t351/s06_t351_processed_eeg_1kHz.npy,s06/t351/s06_t351_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,352,14,neutral,2.3,3.4,1.1,s06/t352/s06_t352.wav,s06/t352/s06_t352_audio_mfcc_window100ms_overlap50ms.npy,s06/t352/s06_t352_audio_mfcc_window20ms_overlap10ms.npy,s06/t352/s06_t352_raw_eeg_5kHz.npy,s06/t352/s06_t352_raw_emg_5kHz.npy,s06/t352/s06_t352_processed_eeg_1kHz.npy,s06/t352/s06_t352_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,353,12,surprise,1.9,2.9,1.0,s06/t353/s06_t353.wav,s06/t353/s06_t353_audio_mfcc_window100ms_overlap50ms.npy,s06/t353/s06_t353_audio_mfcc_window20ms_overlap10ms.npy,s06/t353/s06_t353_raw_eeg_5kHz.npy,s06/t353/s06_t353_raw_emg_5kHz.npy,s06/t353/s06_t353_processed_eeg_1kHz.npy,s06/t353/s06_t353_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,354,14,neutral,2.05,3.1,1.05,s06/t354/s06_t354.wav,s06/t354/s06_t354_audio_mfcc_window100ms_overlap50ms.npy,s06/t354/s06_t354_audio_mfcc_window20ms_overlap10ms.npy,s06/t354/s06_t354_raw_eeg_5kHz.npy,s06/t354/s06_t354_raw_emg_5kHz.npy,s06/t354/s06_t354_processed_eeg_1kHz.npy,s06/t354/s06_t354_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,355,2,anger,2.2,3.2,1.0,s06/t355/s06_t355.wav,s06/t355/s06_t355_audio_mfcc_window100ms_overlap50ms.npy,s06/t355/s06_t355_audio_mfcc_window20ms_overlap10ms.npy,s06/t355/s06_t355_raw_eeg_5kHz.npy,s06/t355/s06_t355_raw_emg_5kHz.npy,s06/t355/s06_t355_processed_eeg_1kHz.npy,s06/t355/s06_t355_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,356,4,disgust,2.25,3.2,0.95,s06/t356/s06_t356.wav,s06/t356/s06_t356_audio_mfcc_window100ms_overlap50ms.npy,s06/t356/s06_t356_audio_mfcc_window20ms_overlap10ms.npy,s06/t356/s06_t356_raw_eeg_5kHz.npy,s06/t356/s06_t356_raw_emg_5kHz.npy,s06/t356/s06_t356_processed_eeg_1kHz.npy,s06/t356/s06_t356_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,357,6,fear,2.3,3.3,1.0,s06/t357/s06_t357.wav,s06/t357/s06_t357_audio_mfcc_window100ms_overlap50ms.npy,s06/t357/s06_t357_audio_mfcc_window20ms_overlap10ms.npy,s06/t357/s06_t357_raw_eeg_5kHz.npy,s06/t357/s06_t357_raw_emg_5kHz.npy,s06/t357/s06_t357_processed_eeg_1kHz.npy,s06/t357/s06_t357_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,358,8,happy,2.1,3.05,0.95,s06/t358/s06_t358.wav,s06/t358/s06_t358_audio_mfcc_window100ms_overlap50ms.npy,s06/t358/s06_t358_audio_mfcc_window20ms_overlap10ms.npy,s06/t358/s06_t358_raw_eeg_5kHz.npy,s06/t358/s06_t358_raw_emg_5kHz.npy,s06/t358/s06_t358_processed_eeg_1kHz.npy,s06/t358/s06_t358_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
6,359,10,sad,2.2,3.15,0.95,s06/t359/s06_t359.wav,s06/t359/s06_t359_audio_mfcc_window100ms_overlap50ms.npy,s06/t359/s06_t359_audio_mfcc_window20ms_overlap10ms.npy,s06/t359/s06_t359_raw_eeg_5kHz.npy,s06/t359/s06_t359_raw_emg_5kHz.npy,s06/t359/s06_t359_processed_eeg_1kHz.npy,s06/t359/s06_t359_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,1,6,fear,0.6,2.45,1.85,s07/t001/s07_t001.wav,s07/t001/s07_t001_audio_mfcc_window100ms_overlap50ms.npy,s07/t001/s07_t001_audio_mfcc_window20ms_overlap10ms.npy,s07/t001/s07_t001_raw_eeg_5kHz.npy,s07/t001/s07_t001_raw_emg_5kHz.npy,s07/t001/s07_t001_processed_eeg_1kHz.npy,s07/t001/s07_t001_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,2,2,anger,0.9,2.05,1.15,s07/t002/s07_t002.wav,s07/t002/s07_t002_audio_mfcc_window100ms_overlap50ms.npy,s07/t002/s07_t002_audio_mfcc_window20ms_overlap10ms.npy,s07/t002/s07_t002_raw_eeg_5kHz.npy,s07/t002/s07_t002_raw_emg_5kHz.npy,s07/t002/s07_t002_processed_eeg_1kHz.npy,s07/t002/s07_t002_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,3,14,neutral,1.13,2.13,1.0,s07/t003/s07_t003.wav,s07/t003/s07_t003_audio_mfcc_window100ms_overlap50ms.npy,s07/t003/s07_t003_audio_mfcc_window20ms_overlap10ms.npy,s07/t003/s07_t003_raw_eeg_5kHz.npy,s07/t003/s07_t003_raw_emg_5kHz.npy,s07/t003/s07_t003_processed_eeg_1kHz.npy,s07/t003/s07_t003_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,4,4,disgust,1.5,2.6,1.1,s07/t004/s07_t004.wav,s07/t004/s07_t004_audio_mfcc_window100ms_overlap50ms.npy,s07/t004/s07_t004_audio_mfcc_window20ms_overlap10ms.npy,s07/t004/s07_t004_raw_eeg_5kHz.npy,s07/t004/s07_t004_raw_emg_5kHz.npy,s07/t004/s07_t004_processed_eeg_1kHz.npy,s07/t004/s07_t004_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,5,10,sad,1.4,2.45,1.0500000000000005,s07/t005/s07_t005.wav,s07/t005/s07_t005_audio_mfcc_window100ms_overlap50ms.npy,s07/t005/s07_t005_audio_mfcc_window20ms_overlap10ms.npy,s07/t005/s07_t005_raw_eeg_5kHz.npy,s07/t005/s07_t005_raw_emg_5kHz.npy,s07/t005/s07_t005_processed_eeg_1kHz.npy,s07/t005/s07_t005_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,6,12,surprise,1.3,2.2,0.9,s07/t006/s07_t006.wav,s07/t006/s07_t006_audio_mfcc_window100ms_overlap50ms.npy,s07/t006/s07_t006_audio_mfcc_window20ms_overlap10ms.npy,s07/t006/s07_t006_raw_eeg_5kHz.npy,s07/t006/s07_t006_raw_emg_5kHz.npy,s07/t006/s07_t006_processed_eeg_1kHz.npy,s07/t006/s07_t006_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,7,8,happy,1.15,2.1,0.95,s07/t007/s07_t007.wav,s07/t007/s07_t007_audio_mfcc_window100ms_overlap50ms.npy,s07/t007/s07_t007_audio_mfcc_window20ms_overlap10ms.npy,s07/t007/s07_t007_raw_eeg_5kHz.npy,s07/t007/s07_t007_raw_emg_5kHz.npy,s07/t007/s07_t007_processed_eeg_1kHz.npy,s07/t007/s07_t007_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,8,6,fear,1.4,2.25,0.85,s07/t008/s07_t008.wav,s07/t008/s07_t008_audio_mfcc_window100ms_overlap50ms.npy,s07/t008/s07_t008_audio_mfcc_window20ms_overlap10ms.npy,s07/t008/s07_t008_raw_eeg_5kHz.npy,s07/t008/s07_t008_raw_emg_5kHz.npy,s07/t008/s07_t008_processed_eeg_1kHz.npy,s07/t008/s07_t008_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,9,14,neutral,1.35,2.2,0.85,s07/t009/s07_t009.wav,s07/t009/s07_t009_audio_mfcc_window100ms_overlap50ms.npy,s07/t009/s07_t009_audio_mfcc_window20ms_overlap10ms.npy,s07/t009/s07_t009_raw_eeg_5kHz.npy,s07/t009/s07_t009_raw_emg_5kHz.npy,s07/t009/s07_t009_processed_eeg_1kHz.npy,s07/t009/s07_t009_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,10,4,disgust,1.25,2.2,0.95,s07/t010/s07_t010.wav,s07/t010/s07_t010_audio_mfcc_window100ms_overlap50ms.npy,s07/t010/s07_t010_audio_mfcc_window20ms_overlap10ms.npy,s07/t010/s07_t010_raw_eeg_5kHz.npy,s07/t010/s07_t010_raw_emg_5kHz.npy,s07/t010/s07_t010_processed_eeg_1kHz.npy,s07/t010/s07_t010_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,11,12,surprise,1.25,2.15,0.9,s07/t011/s07_t011.wav,s07/t011/s07_t011_audio_mfcc_window100ms_overlap50ms.npy,s07/t011/s07_t011_audio_mfcc_window20ms_overlap10ms.npy,s07/t011/s07_t011_raw_eeg_5kHz.npy,s07/t011/s07_t011_raw_emg_5kHz.npy,s07/t011/s07_t011_processed_eeg_1kHz.npy,s07/t011/s07_t011_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,12,10,sad,1.2,2.25,1.05,s07/t012/s07_t012.wav,s07/t012/s07_t012_audio_mfcc_window100ms_overlap50ms.npy,s07/t012/s07_t012_audio_mfcc_window20ms_overlap10ms.npy,s07/t012/s07_t012_raw_eeg_5kHz.npy,s07/t012/s07_t012_raw_emg_5kHz.npy,s07/t012/s07_t012_processed_eeg_1kHz.npy,s07/t012/s07_t012_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,13,8,happy,1.35,2.2,0.85,s07/t013/s07_t013.wav,s07/t013/s07_t013_audio_mfcc_window100ms_overlap50ms.npy,s07/t013/s07_t013_audio_mfcc_window20ms_overlap10ms.npy,s07/t013/s07_t013_raw_eeg_5kHz.npy,s07/t013/s07_t013_raw_emg_5kHz.npy,s07/t013/s07_t013_processed_eeg_1kHz.npy,s07/t013/s07_t013_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,14,2,anger,1.15,2.4,1.25,s07/t014/s07_t014.wav,s07/t014/s07_t014_audio_mfcc_window100ms_overlap50ms.npy,s07/t014/s07_t014_audio_mfcc_window20ms_overlap10ms.npy,s07/t014/s07_t014_raw_eeg_5kHz.npy,s07/t014/s07_t014_raw_emg_5kHz.npy,s07/t014/s07_t014_processed_eeg_1kHz.npy,s07/t014/s07_t014_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,15,2,anger,1.25,2.65,1.4,s07/t015/s07_t015.wav,s07/t015/s07_t015_audio_mfcc_window100ms_overlap50ms.npy,s07/t015/s07_t015_audio_mfcc_window20ms_overlap10ms.npy,s07/t015/s07_t015_raw_eeg_5kHz.npy,s07/t015/s07_t015_raw_emg_5kHz.npy,s07/t015/s07_t015_processed_eeg_1kHz.npy,s07/t015/s07_t015_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,16,8,happy,1.15,2.1,0.95,s07/t016/s07_t016.wav,s07/t016/s07_t016_audio_mfcc_window100ms_overlap50ms.npy,s07/t016/s07_t016_audio_mfcc_window20ms_overlap10ms.npy,s07/t016/s07_t016_raw_eeg_5kHz.npy,s07/t016/s07_t016_raw_emg_5kHz.npy,s07/t016/s07_t016_processed_eeg_1kHz.npy,s07/t016/s07_t016_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,17,6,fear,1.35,2.35,1.0,s07/t017/s07_t017.wav,s07/t017/s07_t017_audio_mfcc_window100ms_overlap50ms.npy,s07/t017/s07_t017_audio_mfcc_window20ms_overlap10ms.npy,s07/t017/s07_t017_raw_eeg_5kHz.npy,s07/t017/s07_t017_raw_emg_5kHz.npy,s07/t017/s07_t017_processed_eeg_1kHz.npy,s07/t017/s07_t017_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
7,18,12,surprise,1.6,2.5,0.9,s07/t018/s07_t018.wav,s07/t018/s07_t018_audio_mfcc_window100ms_overlap50ms.npy,s07/t018/s07_t018_audio_mfcc_window20ms_overlap10ms.npy,s07/t018/s07_t018_raw_eeg_5kHz.npy,s07/t018/s07_t018_raw_emg_5kHz.npy,s07/t018/s07_t018_processed_eeg_1kHz.npy,s07/t018/s07_t018_processed_emg_5kHz_mfcc_window2000ms_overlap1000ms.npy,
